OrderID,OrderItemID,OrderTime,OrderQty,ProductID,CustID,GeoID,WhID,ShipTime,ModeID,ShipSchedule,GrossSales,DiscPc,Profit,CalID
41221,102888,2017-03-30 17:56:00,1,7,3329,65,1,2017-04-02,1,4,400,0.09,200,27
41223,102890,2016-08-24 17:54:00,5,4,4007,65,2,2016-08-28,1,4,500,0.13,245,20
41226,102896,2016-08-24 18:57:00,3,4,7774,63,1,2017-01-22,1,4,300,0.04,245,20
41226,102897,2016-09-06 15:15:00,4,52,7774,63,1,2016-09-08,1,4,100,0.25,58,21
41226,102898,2016-08-24 18:57:00,2,2,7774,63,1,2016-08-26,1,4,100,0.2,125,20
41226,102899,2017-09-22 23:39:00,1,8,7774,63,1,2017-09-28,1,4,200,0.25,100,33
41226,102900,2016-08-24 18:57:00,1,6,7774,63,1,2016-08-26,1,4,130,0.04,65,20
41228,102901,2016-03-24 16:32:00,1,2,3813,63,2,2016-03-26,1,4,50,0.01,125,15
41228,102902,2017-04-29 6:41:00,5,1,3813,63,2,2017-05-05,1,4,300,0.12,147,28
41228,102903,2016-08-24 19:39:00,1,9,3813,63,2,2016-08-28,1,4,300,NULL,150,20
41228,102904,2016-08-24 19:39:00,1,9,3813,63,2,2016-08-28,1,4,300,0.25,150,20
41228,102905,2016-08-24 19:39:00,1,9,3813,63,2,2016-08-28,1,4,300,0.2,150,20
41231,102913,2016-08-24 20:42:00,1,7,3165,65,1,2016-08-26,3,2,400,0.06,200,20
41231,102914,2016-08-24 20:42:00,1,5,3165,65,1,2015-10-12,3,2,40,0.01,97,20
41233,102920,2016-08-24 21:24:00,1,8,10236,65,2,2016-08-28,3,2,200,0.18,100,20
41235,102922,2016-08-24 22:06:00,1,6,8705,65,2,2016-08-30,3,2,130,0.01,65,20
41238,102927,2016-08-24 23:09:00,2,1,10534,63,2,2016-08-26,2,1,120,0.01,147,20
41238,102928,2016-08-24 23:09:00,1,9,10534,63,2,2016-08-26,2,1,300,0.18,150,20
41238,102929,2016-09-23 19:36:00,1,8,10534,63,2,2016-09-24,2,1,200,0.16,100,21
41241,102936,2016-08-25 0:12:00,1,7,7703,63,2,2016-08-27,3,2,400,0.05,200,20
41241,102937,2016-08-25 0:12:00,1,8,7703,63,2,2016-08-27,3,2,200,0.13,100,20
41241,102938,2016-08-25 0:12:00,1,7,7703,63,2,2016-08-27,3,2,400,0.04,200,20
41241,102939,2016-08-25 0:12:00,3,4,7703,63,2,2016-08-27,3,2,300,0.03,245,20
41241,102940,2016-08-25 0:12:00,5,4,7703,63,2,2016-07-26,3,2,500,0.12,245,20
41243,102942,2017-02-26 21:29:00,3,3,6880,65,2,2017-03-04,1,4,150,0.25,125,26
41243,102943,2016-08-25 0:54:00,1,8,6880,65,2,2016-08-29,1,4,200,0.12,100,20
41243,102944,2016-08-25 0:54:00,2,1,6880,65,2,2016-08-29,1,4,120,NULL,147,20
41243,102945,2016-08-25 0:54:00,5,2,6880,65,2,2016-08-29,1,4,250,0.17,125,20
41243,102946,2016-08-25 0:54:00,2,1,6880,65,2,2016-08-29,1,4,120,0.25,147,20
41245,102947,2017-02-21 23:04:00,3,3,11470,64,1,2017-02-23,1,4,150,0.2,125,26
41245,102948,2016-08-25 1:36:00,2,2,11470,64,1,2016-08-31,1,4,100,0.18,125,20
41245,102949,2016-08-25 1:36:00,1,6,11470,64,1,2016-08-31,1,4,130,0.25,65,20
41245,102950,2016-08-25 1:36:00,1,6,11470,64,1,2016-08-31,1,4,130,0.2,65,20
41245,102951,2016-08-25 1:36:00,1,44,11470,64,1,2016-08-31,1,4,32,0.02,70,20
41251,102961,2016-08-25 3:42:00,1,6,10198,63,2,2017-05-16,3,2,130,0.17,65,20
41251,102962,2015-06-07 9:45:00,4,1,10198,63,2,2015-06-12,3,2,240,0.05,147,6
41251,102963,2016-09-01 8:04:00,2,2,10198,63,2,2017-01-27,3,2,100,0.17,125,21
41251,102964,2015-07-09 2:42:00,3,1,10198,63,2,2015-07-11,3,2,180,0.13,147,7
41251,102965,2016-08-25 3:42:00,3,4,10198,63,2,2016-08-27,3,2,300,0.02,245,20
41253,102971,2016-08-25 4:24:00,1,6,1448,65,1,2016-08-29,1,4,130,0.16,65,20
41253,102972,2016-08-25 4:24:00,2,1,1448,65,1,2016-01-04,1,4,120,0.2,147,20
41253,102973,2016-08-25 4:24:00,4,4,1448,65,1,2016-08-29,1,4,400,0.12,245,20
41253,102974,2016-08-25 4:24:00,5,4,1448,65,1,2016-08-29,1,4,500,0.1,245,20
41253,102975,2016-08-25 4:24:00,1,1,1448,65,1,2016-08-29,1,4,60,0.06,147,20
41255,102976,2016-08-25 5:06:00,4,1,4968,65,2,2016-08-31,1,4,240,0.03,147,20
41256,102977,2016-08-25 5:27:00,1,26,3576,63,1,2015-11-17,1,4,30,0.15,55,20
41256,102978,2016-08-25 5:27:00,2,3,3576,63,1,2017-01-03,1,4,100,0.1,125,20
41256,102979,2016-08-25 5:27:00,1,3,3576,63,1,2016-08-27,1,4,50,0.07,125,20
41258,102984,2016-08-25 6:09:00,3,2,10267,64,1,2016-08-27,2,1,150,0.13,125,20
41258,102985,2016-08-25 6:09:00,5,30,10267,64,1,2016-08-27,2,1,75,0.2,36,20
41261,102991,2016-08-25 7:12:00,5,2,719,65,2,2016-08-27,1,4,250,0.16,125,20
41261,102992,2016-08-25 7:12:00,1,7,719,65,2,2016-08-27,1,4,400,0.18,200,20
41261,102993,2016-02-11 22:54:00,1,8,719,65,2,2016-02-13,1,4,200,0.09,100,14
41261,102994,2016-01-29 5:13:00,1,8,719,65,2,2016-01-31,1,4,200,0.07,100,13
41261,102995,2016-08-25 7:12:00,1,7,719,65,2,2016-08-27,1,4,400,0.17,200,20
41265,103003,2016-08-25 8:37:00,1,6,12363,65,1,2017-03-19,1,4,130,0.12,65,20
41265,103004,2016-08-25 8:37:00,1,6,12363,65,1,2017-03-15,1,4,130,0.1,65,20
41266,103005,2017-03-01 19:12:00,3,5,2383,65,2,2017-03-06,4,3,120,0.06,97,27
41266,103006,2016-08-25 8:58:00,2,2,2383,65,2,2016-08-25,4,3,100,0.16,125,20
41266,103007,2016-08-25 8:58:00,1,2,2383,65,2,2016-08-25,4,3,50,0.2,125,20
41266,103008,2016-08-31 11:45:00,2,4,2383,65,2,2017-01-13,4,3,200,0.04,245,20
41268,103012,2016-08-25 9:40:00,1,7,2549,62,1,2016-08-29,3,2,400,0.16,200,20
41268,103013,2016-08-25 9:40:00,4,1,2549,62,1,2015-05-21,3,2,240,0.01,147,20
41268,103014,2017-05-06 22:37:00,5,2,2549,62,1,2017-05-12,3,2,250,0.15,125,29
41268,103015,2016-08-25 9:40:00,1,5,2549,62,1,2016-08-29,3,2,40,0.25,97,20
41271,103020,2016-08-25 10:43:00,1,3,1295,63,2,2016-08-27,3,2,50,0.06,125,20
41273,103023,2016-08-25 11:25:00,5,29,7091,63,2,2016-08-25,4,3,50,0.17,16,20
41275,103026,2016-09-19 3:09:00,1,7,7891,63,1,2016-09-21,2,1,400,0.15,200,21
41275,103027,2016-08-25 12:07:00,1,6,7891,63,1,2016-08-27,2,1,130,0.06,65,20
41278,103029,2016-08-25 13:10:00,1,8,8939,65,2,2016-08-29,3,2,200,0.06,100,20
41278,103030,2016-08-25 13:10:00,3,12,8939,65,2,2016-08-29,3,2,210,0.2,139,20
41278,103031,2016-08-25 13:10:00,1,9,8939,65,2,2016-08-29,3,2,300,0.09,150,20
41283,103046,2016-07-08 21:38:00,1,7,1011,63,1,2016-07-10,2,1,400,0.1,200,19
41283,103047,2016-08-25 14:55:00,1,2,1011,63,1,2016-08-27,2,1,50,0.18,125,20
41283,103048,2016-10-07 6:16:00,1,6,1011,63,1,2016-10-12,2,1,130,0.03,65,22
41285,103054,2016-08-25 15:37:00,1,8,3514,62,2,2016-08-31,1,4,200,0.01,100,20
41285,103055,2016-08-25 15:37:00,1,9,3514,62,2,2016-08-31,1,4,300,0.07,150,20
41286,103056,2016-01-19 23:27:00,1,6,12179,62,1,2016-01-25,1,4,130,0.01,65,13
41288,103062,2016-08-25 16:40:00,2,3,2842,63,2,2016-08-29,1,4,100,0.07,125,20
41288,103063,2016-08-25 16:40:00,2,4,2842,63,2,2016-08-29,1,4,200,0.03,245,20
41288,103064,2016-08-25 16:40:00,2,29,2842,63,2,2016-08-29,1,4,20,0.1,16,20
41288,103065,2016-08-25 16:40:00,4,2,2842,63,2,2016-08-29,1,4,200,0.02,125,20
41291,103071,2016-08-25 17:43:00,1,9,325,66,2,2016-08-27,1,4,300,0.05,150,20
41291,103072,2016-08-25 17:43:00,2,4,325,66,2,2016-08-27,1,4,200,0.02,245,20
41291,103073,2016-08-25 17:43:00,4,1,325,66,2,2016-08-27,1,4,240,NULL,147,20
41291,103074,2015-05-29 21:51:00,4,3,325,66,2,2015-06-01,1,4,200,0.04,125,5
41291,103075,2017-09-23 4:54:00,1,6,325,66,2,2017-10-05,1,4,130,0.25,65,33
41293,103081,2016-08-25 18:25:00,1,8,1447,66,2,2016-08-29,1,4,200,0.2,100,20
41295,103085,2016-08-25 19:07:00,1,3,4386,67,2,2017-05-23,1,4,50,0.04,125,20
41295,103086,2016-08-25 19:07:00,1,8,4386,67,2,2016-08-31,1,4,200,0.18,100,20
41296,103087,2016-08-25 19:28:00,5,1,6243,68,2,2016-08-27,1,4,300,0.04,147,20
41296,103088,2016-08-25 19:28:00,1,8,6243,68,2,2016-08-27,1,4,200,0.17,100,20
41296,103089,2016-08-25 19:28:00,1,7,6243,68,2,2016-08-27,1,4,400,0.07,200,20
41298,103093,2016-08-25 20:10:00,1,6,9998,69,1,2017-03-21,1,4,130,0.18,65,20
41298,103094,2016-08-25 20:10:00,1,6,9998,69,1,2017-03-23,1,4,130,0.17,65,20
41298,103095,2016-08-25 20:10:00,2,3,9998,69,1,2016-08-29,1,4,100,0.04,125,20
41298,103096,2017-03-04 3:16:00,1,7,9998,69,1,2017-03-09,1,4,400,0.06,200,27
41298,103097,2016-08-25 20:10:00,1,6,9998,69,1,2017-03-23,1,4,130,0.16,65,20
41301,103107,2016-08-25 21:13:00,1,5,3780,68,1,2016-08-27,1,4,40,0.2,97,20
41301,103108,2016-08-25 21:13:00,3,3,3780,68,1,2016-08-27,1,4,150,0.18,125,20
41301,103109,2016-08-25 21:13:00,1,6,3780,68,1,2016-08-27,1,4,130,0.12,65,20
41301,103110,2016-08-25 21:13:00,1,1,3780,68,1,2016-08-27,1,4,60,0.05,147,20
41303,103112,2016-08-25 21:55:00,2,4,5756,70,2,2016-06-11,3,2,200,NULL,245,20
41305,103118,2016-08-25 22:37:00,5,4,6194,71,1,2016-08-27,2,1,500,0.05,245,20
41305,103119,2017-04-07 16:53:00,4,1,6194,71,1,2016-01-18,2,1,240,0.25,147,28
41305,103120,2016-08-25 22:37:00,1,7,6194,71,1,2016-08-27,2,1,400,0.05,200,20
41305,103121,2016-08-25 22:37:00,1,8,6194,71,1,2016-08-27,2,1,200,0.13,100,20
41306,103122,2016-10-01 9:47:00,5,3,693,71,1,2017-02-23,2,1,250,0.06,125,22
41308,103126,2017-03-23 12:52:00,1,3,3569,72,2,2017-03-27,1,4,50,0.03,125,27
41311,103127,2016-09-14 23:39:00,2,3,10536,73,2,2016-09-16,2,1,100,0.02,125,21
41311,103128,2016-09-21 5:15:00,1,4,10536,73,2,2016-10-10,2,1,100,0.2,245,21
41311,103129,2016-08-26 0:43:00,1,8,10536,73,2,2016-08-28,2,1,200,0.12,100,20
41315,103136,2017-03-13 20:35:00,2,1,7333,67,2,2017-03-19,1,4,120,0.17,147,27
41316,103137,2016-04-18 17:01:00,3,11,11527,73,2,2016-04-20,1,4,135,0.03,106,16
41316,103138,2016-01-01 5:37:00,4,40,11527,73,2,2016-01-03,1,4,100,0.13,48,13
41316,103139,2016-08-26 2:29:00,1,7,11527,73,2,2016-08-28,1,4,400,0.02,200,20
41318,103142,2016-08-26 3:11:00,5,5,10042,73,2,2016-08-30,1,4,200,0.06,97,20
41323,103156,2016-08-26 4:56:00,2,3,8669,74,2,2016-08-30,1,4,100,0.01,125,20
41323,103157,2017-01-08 1:04:00,1,6,8669,74,2,2017-01-01,1,4,130,0.07,65,25
41323,103158,2016-09-06 16:18:00,1,2,8669,74,2,2016-09-20,1,4,50,0.15,125,21
41325,103162,2016-08-26 5:38:00,5,4,5679,75,2,2016-02-05,2,1,500,0.04,245,20
41325,103163,2016-08-26 5:38:00,1,6,5679,75,2,2016-08-28,2,1,130,0.05,65,20
41325,103164,2017-01-03 6:30:00,1,8,5679,75,2,2017-01-07,2,1,200,0.04,100,25
41325,103165,2016-08-26 5:38:00,3,17,5679,75,2,2016-08-28,2,1,48,0.09,28,20
41326,103166,2016-10-16 7:08:00,1,6,7055,75,2,2016-10-12,1,4,130,0.04,65,22
41328,103169,2016-08-26 6:41:00,1,6,10559,75,1,2016-08-30,1,4,130,0.03,65,20
41328,103170,2015-06-29 16:02:00,1,2,10559,75,1,2015-07-01,1,4,50,0.13,125,6
41328,103171,2016-08-26 6:41:00,5,21,10559,75,1,2016-08-30,1,4,160,0.15,75,20
41328,103172,2016-08-26 6:41:00,1,6,10559,75,1,2016-08-30,1,4,130,0.02,65,20
41328,103173,2016-08-26 6:41:00,1,6,10559,75,1,2016-08-30,1,4,130,0.01,65,20
41331,103181,2016-08-26 7:44:00,5,1,8785,75,2,2016-08-28,1,4,300,0.01,147,20
41333,103183,2016-08-26 8:26:00,1,6,5,76,1,2016-08-30,1,4,130,0.25,65,20
41336,103186,2016-08-26 9:29:00,1,6,3999,77,2,2016-08-28,1,4,130,0.2,65,20
41336,103187,2015-10-30 23:24:00,5,3,3999,77,2,2015-11-01,1,4,250,0.03,125,10
41336,103188,2017-02-13 15:01:00,3,4,3999,77,2,2017-02-15,1,4,300,NULL,245,26
41336,103189,2016-08-26 9:29:00,4,3,3999,77,2,2016-08-28,1,4,200,0.02,125,20
41338,103195,2016-12-22 11:25:00,4,1,3016,78,2,2016-12-28,1,4,240,0.16,147,24
41338,103196,2016-08-26 10:11:00,1,7,3016,78,2,2016-08-30,1,4,400,0.25,200,20
41338,103197,2016-08-26 10:11:00,1,1,3016,78,2,2016-08-30,1,4,60,0.02,147,20
41338,103198,2016-08-26 10:11:00,1,4,3016,78,2,2016-08-30,1,4,100,0.18,245,20
41341,103199,2015-09-06 11:33:00,5,3,7623,75,2,2015-09-08,1,4,250,0.02,125,9
41341,103200,2016-08-26 11:14:00,4,2,7623,75,2,2016-08-28,1,4,200,0.2,125,20
41341,103201,2016-08-26 11:14:00,2,1,7623,75,2,2016-08-28,1,4,120,0.16,147,20
41343,103207,2016-08-26 11:56:00,1,7,2756,79,2,2016-08-30,1,4,400,0.18,200,20
41343,103208,2016-09-18 16:38:00,1,43,2756,79,2,2016-09-21,1,4,35,0.15,66,21
41345,103211,2016-08-26 12:38:00,4,1,8741,79,2,2016-09-01,1,4,240,0.15,147,20
41348,103214,2016-08-26 13:41:00,3,2,7602,73,2,2016-08-30,1,4,150,0.06,125,20
41348,103215,2016-08-26 13:41:00,1,7,7602,73,2,2017-05-11,1,4,400,0.16,200,20
41351,103220,2016-08-26 14:44:00,1,31,11817,73,2,2016-08-28,2,1,25,0.25,55,20
41351,103221,2016-08-26 14:44:00,2,4,11817,73,2,2016-08-28,2,1,200,0.18,245,20
41351,103222,2015-06-08 13:47:00,4,1,11817,73,2,2015-06-13,2,1,240,0.12,147,6
41355,103229,2015-07-01 19:32:00,1,6,1142,80,2,2015-07-03,2,1,130,0.17,65,7
41355,103230,2016-08-26 16:08:00,3,2,1142,80,2,2016-08-28,2,1,150,0.05,125,20
41355,103231,2015-07-01 10:04:00,1,6,1142,80,2,2015-07-03,2,1,130,0.16,65,7
41356,103232,2016-08-26 16:29:00,5,2,3401,81,1,2015-06-08,3,2,250,0.1,125,20
41358,103238,2016-08-26 17:11:00,3,1,8803,75,1,2016-08-30,1,4,180,0.03,147,20
41358,103239,2016-08-26 17:11:00,1,6,8803,75,1,2016-08-30,1,4,130,0.13,65,20
41358,103240,2016-08-26 17:11:00,2,33,8803,75,1,2016-08-30,1,4,32,0.18,31,20
41361,103243,2017-08-11 23:00:00,1,7,5454,74,2,2017-08-13,1,4,400,0.1,200,32
41361,103244,2016-08-26 18:15:00,3,5,5454,74,2,2016-08-28,1,4,120,0.03,97,20
41361,103245,2017-08-10 10:55:00,1,7,5454,74,2,2017-08-14,1,4,400,0.09,200,32
41363,103248,2016-08-26 18:57:00,3,1,6316,74,1,2016-05-02,1,4,180,0.02,147,20
41363,103249,2017-02-08 1:33:00,2,1,6316,74,1,2017-05-05,1,4,120,0.15,147,26
41365,103253,2015-01-05 1:02:00,5,5,6727,78,2,2015-01-09,1,4,200,0.04,97,1
41365,103254,2016-08-26 19:39:00,5,2,6727,78,2,2016-09-01,1,4,250,0.09,125,20
41365,103255,2016-08-26 19:39:00,1,6,6727,78,2,2016-12-05,1,4,130,0.1,65,20
41366,103256,2016-08-26 20:00:00,1,9,4446,78,2,2016-08-28,1,4,300,0.2,150,20
41366,103257,2016-09-28 0:30:00,1,4,4446,78,2,2016-09-04,1,4,100,0.16,245,21
41366,103258,2015-04-23 10:42:00,1,6,4446,78,2,2015-04-28,1,4,130,0.09,65,4
41366,103259,2016-08-26 20:00:00,1,8,4446,78,2,2016-08-28,1,4,200,0.25,100,20
41371,103262,2016-08-26 21:45:00,1,5,4361,82,1,2016-08-28,3,2,40,0.15,97,20
41371,103263,2016-08-26 21:45:00,3,2,4361,82,1,2015-10-24,3,2,150,0.04,125,20
41371,103264,2016-08-26 21:45:00,1,2,4361,82,1,2016-11-19,3,2,50,0.09,125,20
41371,103265,2016-08-26 21:45:00,1,8,4361,82,1,2016-08-28,3,2,200,0.2,100,20
41373,103266,2016-08-26 22:27:00,5,5,9277,67,2,2016-08-30,1,4,200,0.03,97,20
41373,103267,2016-08-26 22:27:00,1,7,9277,67,2,2016-08-30,1,4,400,0.06,200,20
41373,103268,2015-01-08 6:07:00,1,6,9277,67,2,2015-01-12,1,4,130,0.07,65,1
41375,103272,2016-07-11 12:42:00,2,49,10120,83,2,2016-07-13,1,4,64,0.05,69,19
41375,103273,2016-08-26 23:09:00,2,32,10120,83,2,2015-09-01,1,4,40,0.04,47,20
41375,103274,2016-08-26 23:09:00,1,8,10120,83,2,2016-09-01,1,4,200,0.18,100,20
41376,103275,2016-02-29 20:25:00,5,5,2021,78,2,2016-03-06,3,2,200,0.02,97,14
41378,103281,2016-08-27 0:12:00,4,1,4054,84,2,2016-08-31,3,2,240,0.09,147,20
41381,103287,2016-08-27 1:15:00,1,8,11647,72,1,2016-08-29,1,4,200,0.12,100,20
41383,103289,2016-08-27 1:57:00,5,1,5624,72,1,2016-08-29,2,1,300,0.2,147,20
41383,103290,2015-07-15 15:40:00,3,2,5624,72,1,2015-03-04,2,1,150,0.03,125,7
41383,103291,2016-08-27 1:57:00,3,4,5624,72,1,2016-08-29,2,1,300,0.25,245,20
41383,103292,2016-08-27 1:57:00,1,8,5624,72,1,2016-08-29,2,1,200,0.1,100,20
41383,103293,2015-12-09 3:22:00,1,6,5624,72,1,2015-12-11,2,1,130,0.06,65,12
41385,103295,2016-08-27 2:39:00,5,1,3527,85,2,2016-08-29,2,1,300,0.18,147,20
41385,103296,2016-08-27 2:39:00,5,4,3527,85,2,2016-11-20,2,1,500,0.02,245,20
41385,103297,2016-08-27 2:39:00,2,1,3527,85,2,2016-09-26,2,1,120,0.13,147,20
41386,103298,2016-08-27 3:00:00,1,8,589,74,2,2016-08-29,1,4,200,0.09,100,20
41388,103299,2016-10-11 1:01:00,1,17,8264,84,2,2016-10-05,1,4,16,0.12,28,22
41388,103300,2016-08-27 3:42:00,2,1,8264,84,2,2015-08-05,1,4,120,0.12,147,20
41388,103301,2016-10-08 10:18:00,1,2,8264,84,2,2016-10-09,1,4,50,0.07,125,22
41391,103308,2016-08-27 4:45:00,1,3,12104,85,1,2016-08-29,1,4,50,0.25,125,20
41391,103309,2016-08-27 4:45:00,1,6,12104,85,1,2016-08-29,1,4,130,0.04,65,20
41393,103313,2016-08-27 5:27:00,1,6,1863,75,1,2016-08-31,1,4,130,0.02,65,20
41393,103314,2016-08-27 5:27:00,2,5,1863,75,1,2016-08-31,1,4,80,0.1,97,20
41393,103315,2016-02-24 7:38:00,1,2,1863,75,1,2015-06-25,1,4,50,0.05,125,14
41395,103316,2017-05-22 17:20:00,1,6,4435,86,2,2017-05-24,1,4,130,0.01,65,29
41395,103317,2016-03-16 18:39:00,1,9,4435,86,2,2016-03-18,1,4,300,0.16,150,15
41395,103318,2016-08-27 6:09:00,3,39,4435,86,2,2016-09-02,1,4,144,0.18,107,20
41396,103319,2016-08-27 6:30:00,1,31,8373,84,2,2016-08-29,1,4,25,0.2,55,20
41398,103322,2016-08-27 7:12:00,5,4,11884,87,1,2016-08-29,2,1,500,0.01,245,20
41398,103323,2016-08-27 7:12:00,1,7,11884,87,1,2016-08-29,2,1,400,0.03,200,20
41398,103324,2016-08-27 7:12:00,1,3,11884,87,1,2016-08-29,2,1,50,0.2,125,20
41501,103587,2015-12-14 20:00:00,4,31,4940,67,2,2016-04-30,2,1,100,0.12,55,12
41501,103588,2016-09-19 7:21:00,1,7,4940,67,2,2016-09-21,2,1,400,0.06,200,21
41503,103592,2016-08-28 19:59:00,1,8,11272,74,2,2016-09-01,1,4,200,0.07,100,20
41503,103593,2016-08-28 19:59:00,1,9,11272,74,2,2016-09-01,1,4,300,0.04,150,20
41503,103594,2015-01-16 0:09:00,1,6,11272,74,2,2015-01-21,1,4,130,0.09,65,1
41503,103595,2016-08-28 19:59:00,2,14,11272,74,2,2016-09-01,1,4,130,0.18,143,20
41503,103596,2016-08-28 19:59:00,1,7,11272,74,2,2016-09-01,1,4,400,0.05,200,20
41505,103598,2016-08-28 20:41:00,1,1,2119,74,1,2016-09-03,1,4,60,0.12,147,20
41505,103599,2016-08-28 20:41:00,1,7,2119,74,1,2016-09-03,1,4,400,0.04,200,20
41505,103600,2017-01-28 4:32:00,2,5,2119,74,1,2017-02-03,1,4,80,0.07,97,25
41505,103601,2017-08-05 14:15:00,1,9,2119,74,1,2017-08-11,1,4,300,0.03,150,32
41505,103602,2016-08-28 20:41:00,1,37,2119,74,1,2016-09-03,1,4,40,0.09,87,20
41506,103603,2016-08-28 21:03:00,2,1,5765,67,2,2016-08-30,1,4,120,NULL,147,20
41506,103604,2015-05-20 0:19:00,2,32,5765,67,2,2015-05-25,1,4,40,0.02,47,5
41506,103605,2016-04-19 8:05:00,4,54,5765,67,2,2016-04-25,1,4,140,0.16,58,16
41508,103607,2016-08-28 21:45:00,3,1,11555,84,1,2016-09-01,1,4,180,0.09,147,20
41508,103608,2016-08-28 21:45:00,1,6,11555,84,1,2016-09-01,1,4,130,0.06,65,20
41511,103610,2016-08-28 22:48:00,5,4,1757,88,1,2017-04-19,1,4,500,0.18,245,20
41513,103614,2017-01-11 14:54:00,1,7,7001,67,1,2017-01-17,1,4,400,0.02,200,25
41513,103615,2016-08-28 23:30:00,1,8,7001,67,1,2015-10-13,1,4,200,0.05,100,20
41513,103616,2017-01-08 8:25:00,1,7,7001,67,1,2017-01-10,1,4,400,0.01,200,25
41513,103617,2016-08-28 23:30:00,1,8,7001,67,1,2015-11-04,1,4,200,0.04,100,20
41513,103618,2016-08-28 23:30:00,1,8,7001,67,1,2015-10-17,1,4,200,0.03,100,20
41515,103624,2016-10-12 23:36:00,1,4,9069,89,2,2016-10-10,1,4,100,0.07,245,22
41515,103625,2016-08-29 0:12:00,1,7,9069,89,2,2016-09-04,1,4,400,NULL,200,20
41516,103626,2015-10-16 0:38:00,4,1,6107,89,2,2015-10-19,1,4,240,0.02,147,10
41516,103627,2016-11-07 8:30:00,3,2,6107,89,2,2016-11-12,1,4,150,0.18,125,23
41516,103628,2016-08-29 0:33:00,1,9,6107,89,2,2016-08-31,1,4,300,0.02,150,20
41516,103629,2015-03-25 11:58:00,3,1,6107,89,2,2015-03-27,1,4,180,0.06,147,3
41518,103632,2016-08-29 1:15:00,1,9,2581,67,2,2016-09-02,1,4,300,0.01,150,20
41518,103633,2016-08-29 1:15:00,2,4,2581,67,2,2016-09-02,1,4,200,0.12,245,20
41518,103634,2016-08-29 1:15:00,1,7,2581,67,2,2016-09-02,1,4,400,0.2,200,20
41518,103635,2016-08-29 1:15:00,1,9,2581,67,2,2016-09-02,1,4,300,NULL,150,20
41521,103641,2016-07-29 11:16:00,1,7,10802,90,1,2016-07-31,3,2,400,0.18,200,19
41521,103642,2016-08-29 2:18:00,1,8,10802,90,1,2016-08-31,3,2,200,0.02,100,20
41525,103651,2015-07-04 13:24:00,2,2,7984,82,2,2015-07-09,1,4,100,0.18,125,7
41525,103652,2016-08-29 3:42:00,1,7,7984,82,2,2016-09-04,1,4,400,0.17,200,20
41525,103653,2016-08-29 3:42:00,1,6,7984,82,2,2016-09-04,1,4,130,0.01,65,20
41526,103654,2016-09-04 5:48:00,2,2,6309,82,2,2016-09-07,1,4,100,0.17,125,21
41528,103658,2016-11-09 9:54:00,1,9,1932,87,2,2016-08-29,4,3,300,0.18,150,23
41531,103664,2016-08-29 5:48:00,3,3,2844,69,2,2016-08-31,3,2,150,0.07,125,20
41531,103665,2016-08-29 5:48:00,1,8,2844,69,2,2016-08-31,3,2,200,NULL,100,20
41531,103666,2016-08-29 5:48:00,5,1,2844,69,2,2016-08-31,3,2,300,0.04,147,20
41531,103667,2016-12-25 2:50:00,1,6,2844,69,2,2016-12-27,3,2,130,0.25,65,24
41533,103671,2016-08-29 6:30:00,1,8,4902,71,1,2016-09-02,3,2,200,0.25,100,20
41535,103677,2016-08-29 7:12:00,1,8,10761,91,1,2016-09-04,3,2,200,0.2,100,20
41535,103678,2016-08-29 7:12:00,1,6,10761,91,1,2016-09-04,3,2,130,0.18,65,20
41535,103679,2016-08-29 7:12:00,4,1,10761,91,1,2015-10-26,3,2,240,0.01,147,20
41536,103680,2016-08-29 7:33:00,2,1,5776,73,2,2016-12-25,1,4,120,0.2,147,20
41538,103685,2017-03-04 2:55:00,1,9,7775,73,2,2017-03-08,1,4,300,0.16,150,27
41538,103686,2016-08-29 8:15:00,2,1,7775,73,2,2017-04-03,1,4,120,0.18,147,20
41538,103687,2016-08-29 8:15:00,5,53,7775,73,2,2016-09-02,1,4,140,0.15,60,20
41541,103691,2016-08-29 9:18:00,1,7,5022,92,2,2017-10-04,1,4,400,0.15,200,20
41541,103692,2016-08-29 9:18:00,2,2,5022,92,2,2016-08-31,1,4,100,0.16,125,20
41541,103693,2016-08-29 9:18:00,1,7,5022,92,2,2017-10-03,1,4,400,0.13,200,20
41541,103694,2016-09-28 22:35:00,1,4,5022,92,2,2016-09-06,1,4,100,0.04,245,21
41541,103695,2016-09-28 20:49:00,1,4,5022,92,2,2016-09-04,1,4,100,0.03,245,21
41543,103697,2016-08-29 10:00:00,1,9,6512,72,2,2016-09-02,1,4,300,0.13,150,20
41545,103703,2016-08-29 10:42:00,1,9,10474,74,2,2016-09-04,1,4,300,0.1,150,20
41545,103704,2016-08-29 10:42:00,5,2,10474,74,2,2016-09-04,1,4,250,0.2,125,20
41545,103705,2017-02-08 22:34:00,1,6,10474,74,2,2017-02-14,1,4,130,0.13,65,26
41545,103706,2017-02-04 12:25:00,1,6,10474,74,2,2017-02-07,1,4,130,0.12,65,26
41545,103707,2016-08-29 10:42:00,1,7,10474,74,2,2016-09-04,1,4,400,0.12,200,20
41546,103708,2016-02-20 5:33:00,4,5,2979,71,1,2016-02-22,1,4,160,0.01,97,14
41548,103711,2016-07-05 21:28:00,2,25,12225,71,1,2016-07-09,1,4,64,0.04,60,19
41548,103712,2015-11-21 3:45:00,5,2,12225,71,1,2015-11-24,1,4,250,0.17,125,11
